candidate_id,year_guess,confidence_score,county_guess,category_guess,source_file,source_path,line_number,review_status,matched_line,context,created_at
real_candidate_00362,2021,13,Uintah,Traffic / Haul Route,Trail-Priority-Status-June-2021.txt,archive/extracted_text/legacy/Trail-Priority-Status-June-2021.txt,49,needs_human_review,5 EQ-101 Grandview Trailhead Equestrian Connector 16 Keeps horse trailers from having to travel up the TH road and would be a safety improvement. All on USFS property.,"3 OHV-110 Badlands ATV Trail Connections 9 1 Property owner opposed to allowing traffic on the public road through his property 4 MTB-133 Starvation Mountain Biking Loop 14 Mostly on State park and they want it. The tribal section would require more coordination, but their rec department was in favor. 5 EQ-101 Grandview Trailhead Equestrian Connector 16 Keeps horse trailers from having to travel up the TH road and would be a safety improvement. All on USFS property. 6 DTBK-103/EQ-105, PTH-124 Quitchampau Canyon Motorized Single Track Loop 15 All on public land, but crosses multiple agencies including USFS, BLM, and SITLA 7 DTBK-101/DTBK-104 South Slope Uintah Mountains Motorized Single Track Trail 16 All on USFS land. The forest said that the section from Pole Mountain to Pole Creek would be easy to designate if it were pursued. Other sections will require more coordination and",2026-06-11T19:44:49
real_candidate_00257,2020,18,Unknown,Public Concern / Needs Review,August-5-2020.txt,archive/extracted_text/legacy/August-5-2020.txt,201,needs_human_review,request.,"Chairman Wells invited anyone in the audience to speak in favor of the applicant’s request. Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s",2026-06-11T19:44:33
real_candidate_00258,2020,18,Unknown,Public Concern / Needs Review,August-5-2020.txt,archive/extracted_text/legacy/August-5-2020.txt,202,needs_human_review,,"Chairman Wells invited anyone in the audience to speak in favor of the applicant’s request. Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s request.",2026-06-11T19:44:33
real_candidate_00259,2020,18,Unknown,Public Concern / Needs Review,August-5-2020.txt,archive/extracted_text/legacy/August-5-2020.txt,203,needs_human_review,"Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s","request. Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s request.",2026-06-11T19:44:33
real_candidate_00260,2020,18,Unknown,Public Concern / Needs Review,August-5-2020.txt,archive/extracted_text/legacy/August-5-2020.txt,204,needs_human_review,request.,"Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s request. Robert Hamlet, stated he works on and off with Mr. Taylor and was in support of his",2026-06-11T19:44:33
real_candidate_00261,2020,18,Unknown,Public Concern / Needs Review,August-5-2020.txt,archive/extracted_text/legacy/August-5-2020.txt,205,needs_human_review,,"Colleen Butterfield, an adjoining property owner stated she is ok with the applicant’s request. Robert Hamlet, stated he works on and off with Mr. Taylor and was in support of his request.",2026-06-11T19:44:33
real_candidate_00344,2020,18,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,145,needs_human_review,"Thomas Dickson, an adjoining property owner, stated he was not opposed to the","applicant’s request. Thomas Dickson, an adjoining property owner, stated he was not opposed to the applicant’s request but is concerned about the vertical cliff on the east side of the road, the falling rocks, the potential heavy snow that area receives most winters and the",2026-06-11T19:44:46
real_candidate_00345,2020,18,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,146,needs_human_review,"applicant’s request but is concerned about the vertical cliff on the east side of the road,","Thomas Dickson, an adjoining property owner, stated he was not opposed to the applicant’s request but is concerned about the vertical cliff on the east side of the road, the falling rocks, the potential heavy snow that area receives most winters and the damage that could cause to the applicant’s structures.",2026-06-11T19:44:46
real_candidate_00346,2020,18,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,147,needs_human_review,"the falling rocks, the potential heavy snow that area receives most winters and the","Thomas Dickson, an adjoining property owner, stated he was not opposed to the applicant’s request but is concerned about the vertical cliff on the east side of the road, the falling rocks, the potential heavy snow that area receives most winters and the damage that could cause to the applicant’s structures.",2026-06-11T19:44:46
real_candidate_00333,2020,15,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,231,needs_human_review,"Cathy Patry, an adjoining property owner, stated she had some concerns at first. After","request. Anyone in opposition was invited to speak. Cathy Patry, an adjoining property owner, stated she had some concerns at first. After reading the staff report and listening to Mr. VanAusdal and his plans for the future, knowing the junk needs to be contained and fenced or bermed she is ok with the",2026-06-11T19:44:45
real_candidate_00334,2020,15,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,232,needs_human_review,"reading the staff report and listening to Mr. VanAusdal and his plans for the future,","Cathy Patry, an adjoining property owner, stated she had some concerns at first. After reading the staff report and listening to Mr. VanAusdal and his plans for the future, knowing the junk needs to be contained and fenced or bermed she is ok with the conditions and approving the permit.",2026-06-11T19:44:45
real_candidate_00335,2020,15,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,233,needs_human_review,knowing the junk needs to be contained and fenced or bermed she is ok with the,"Cathy Patry, an adjoining property owner, stated she had some concerns at first. After reading the staff report and listening to Mr. VanAusdal and his plans for the future, knowing the junk needs to be contained and fenced or bermed she is ok with the conditions and approving the permit.",2026-06-11T19:44:45
real_candidate_00329,2020,14,Duchesne,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,43,needs_human_review,"Mr. Hyde referred the commission to their packets, some site photos of the applicant’s","junk yard for personal use at 5028 W 940 South in the Roosevelt area. Mr. Hyde referred the commission to their packets, some site photos of the applicant’s property and a timeline from the fall of 2001 to the present time of various complaints and enforcement actions. Mr. Hyde stated the applicant is proposing to maintain a junk yard at",2026-06-11T19:44:45
real_candidate_00330,2020,14,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,44,needs_human_review,property and a timeline from the fall of 2001 to the present time of various complaints and,"Mr. Hyde referred the commission to their packets, some site photos of the applicant’s property and a timeline from the fall of 2001 to the present time of various complaints and enforcement actions. Mr. Hyde stated the applicant is proposing to maintain a junk yard at the subject location, which is zoned Agricultural (A-5).  Junk yards are permitted in the A-5",2026-06-11T19:44:45
real_candidate_00331,2020,14,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,45,needs_human_review,enforcement actions. Mr. Hyde stated the applicant is proposing to maintain a junk yard at,"Mr. Hyde referred the commission to their packets, some site photos of the applicant’s property and a timeline from the fall of 2001 to the present time of various complaints and enforcement actions. Mr. Hyde stated the applicant is proposing to maintain a junk yard at the subject location, which is zoned Agricultural (A-5).  Junk yards are permitted in the A-5 zone as a conditional use.",2026-06-11T19:44:45
real_candidate_00332,2020,14,Unknown,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,46,needs_human_review,"the subject location, which is zoned Agricultural (A-5).  Junk yards are permitted in the A-5","property and a timeline from the fall of 2001 to the present time of various complaints and enforcement actions. Mr. Hyde stated the applicant is proposing to maintain a junk yard at the subject location, which is zoned Agricultural (A-5).  Junk yards are permitted in the A-5 zone as a conditional use.",2026-06-11T19:44:45
real_candidate_00336,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,76,needs_human_review,Mr. Hyde stated the regulation of the building locations is important to protect public,"5. Directing and managing, through the establishment of use districts, the type, distribution and intensity of activity. Mr. Hyde stated the regulation of the building locations is important to protect public health, safety and general welfare.  In this case, the subject buildings are carports and storage buildings, as opposed to dwelling units, which poses less of a risk.  However,",2026-06-11T19:44:46
real_candidate_00337,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,77,needs_human_review,"health, safety and general welfare.  In this case, the subject buildings are carports and","type, distribution and intensity of activity. Mr. Hyde stated the regulation of the building locations is important to protect public health, safety and general welfare.  In this case, the subject buildings are carports and storage buildings, as opposed to dwelling units, which poses less of a risk.  However, placement of such structures too close to public roadways poses risk associated with",2026-06-11T19:44:46
real_candidate_00338,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,78,needs_human_review,"storage buildings, as opposed to dwelling units, which poses less of a risk.  However,","Mr. Hyde stated the regulation of the building locations is important to protect public health, safety and general welfare.  In this case, the subject buildings are carports and storage buildings, as opposed to dwelling units, which poses less of a risk.  However, placement of such structures too close to public roadways poses risk associated with snow plowing and lack of a clear zone should a vehicle leave the roadway.",2026-06-11T19:44:46
real_candidate_00339,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,79,needs_human_review,placement of such structures too close to public roadways poses risk associated with,"health, safety and general welfare.  In this case, the subject buildings are carports and storage buildings, as opposed to dwelling units, which poses less of a risk.  However, placement of such structures too close to public roadways poses risk associated with snow plowing and lack of a clear zone should a vehicle leave the roadway.",2026-06-11T19:44:46
real_candidate_00340,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,80,needs_human_review,snow plowing and lack of a clear zone should a vehicle leave the roadway.,"storage buildings, as opposed to dwelling units, which poses less of a risk.  However, placement of such structures too close to public roadways poses risk associated with snow plowing and lack of a clear zone should a vehicle leave the roadway. A. There are special circumstances attached to the property that do not generally apply",2026-06-11T19:44:46
real_candidate_00341,2020,13,Unknown,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,129,needs_human_review,"Behrad Noudoost, the applicant and property owner stated he didn’t know he needed a","none so the applicant was invited to speak. Behrad Noudoost, the applicant and property owner stated he didn’t know he needed a 4 building permit, he thought it could be a continuation of the fence line. After receiving a",2026-06-11T19:44:46
real_candidate_00342,2020,13,Duchesne,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,130,needs_human_review,4,"Behrad Noudoost, the applicant and property owner stated he didn’t know he needed a 4 building permit, he thought it could be a continuation of the fence line. After receiving a letter from Duchesne County he had no problem applying for a variance. Mr. Noudoost",2026-06-11T19:44:46
real_candidate_00343,2020,13,Duchesne,Public Concern / Needs Review,July-1-2020.txt,archive/extracted_text/legacy/July-1-2020.txt,131,needs_human_review,"building permit, he thought it could be a continuation of the fence line. After receiving a","Behrad Noudoost, the applicant and property owner stated he didn’t know he needed a 4 building permit, he thought it could be a continuation of the fence line. After receiving a letter from Duchesne County he had no problem applying for a variance. Mr. Noudoost stated he is also ok with the conditions for approval recommended by Mr. Hyde.",2026-06-11T19:44:46
real_candidate_00351,2020,11,Unknown,Traffic / Haul Route,November-4-2020.txt,archive/extracted_text/legacy/November-4-2020.txt,227,needs_human_review,a surveyor.  Any waiver of these standards approved by adjoining property owners shall,"and the property lines and a 660-foot buffer between excavation areas and existing homes.  If the parties are unsure of property line locations, they shall be determined by a surveyor.  Any waiver of these standards approved by adjoining property owners shall be provided to the County in writing. 5. No heavy truck traffic associated with this use shall be permitted on 2000 South or",2026-06-11T19:44:47
real_candidate_00352,2020,11,Unknown,Traffic / Haul Route,November-4-2020.txt,archive/extracted_text/legacy/November-4-2020.txt,228,needs_human_review,be provided to the County in writing.,"homes.  If the parties are unsure of property line locations, they shall be determined by a surveyor.  Any waiver of these standards approved by adjoining property owners shall be provided to the County in writing. 5. No heavy truck traffic associated with this use shall be permitted on 2000 South or 4000 West.  Instead, heavy truck traffic shall use Ioka Lane and 7000 West for ingress",2026-06-11T19:44:47
real_candidate_00353,2020,11,Unknown,Traffic / Haul Route,November-4-2020.txt,archive/extracted_text/legacy/November-4-2020.txt,229,needs_human_review,5. No heavy truck traffic associated with this use shall be permitted on 2000 South or,"a surveyor.  Any waiver of these standards approved by adjoining property owners shall be provided to the County in writing. 5. No heavy truck traffic associated with this use shall be permitted on 2000 South or 4000 West.  Instead, heavy truck traffic shall use Ioka Lane and 7000 West for ingress and egress from the mining site to Highway 40.",2026-06-11T19:44:47
real_candidate_00004,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,20487,needs_human_review,"Rep. E. Hutchings, Sen. D. Thatcher","Sen. C. Bramble H.B. 311 Controlled Substance Enhancement Amendments Rep. E. Hutchings, Sen. D. Thatcher Day 36 641 Tuesday, March 3, 2020 H.B. 366 Utah Alternative Dispute Process for ADA Complaints",2026-06-11T19:43:26
real_candidate_00005,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,20488,needs_human_review,"Day 36 641 Tuesday, March 3, 2020","H.B. 311 Controlled Substance Enhancement Amendments Rep. E. Hutchings, Sen. D. Thatcher Day 36 641 Tuesday, March 3, 2020 H.B. 366 Utah Alternative Dispute Process for ADA Complaints Act  Rep. N. Thurston, Sen. T. Weiler",2026-06-11T19:43:26
real_candidate_00006,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,20489,needs_human_review,H.B. 366 Utah Alternative Dispute Process for ADA Complaints,"Rep. E. Hutchings, Sen. D. Thatcher Day 36 641 Tuesday, March 3, 2020 H.B. 366 Utah Alternative Dispute Process for ADA Complaints Act  Rep. N. Thurston, Sen. T. Weiler NATURAL RESOURCES, AGRICULTURE, AND ENVIRONMENT",2026-06-11T19:43:26
real_candidate_00007,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,20490,needs_human_review,"Act  Rep. N. Thurston, Sen. T. Weiler","Day 36 641 Tuesday, March 3, 2020 H.B. 366 Utah Alternative Dispute Process for ADA Complaints Act  Rep. N. Thurston, Sen. T. Weiler NATURAL RESOURCES, AGRICULTURE, AND ENVIRONMENT COMMITTEE",2026-06-11T19:43:26
real_candidate_00008,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,23648,needs_human_review,"PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston.","The Judiciary, Law Enforcement, and Criminal Justice Committee reports a favorable recommendation on H.B. 366 , UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston. Todd Weiler, Chair Mr. President: March 5, 2020",2026-06-11T19:43:26
real_candidate_00009,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,23649,needs_human_review,"Todd Weiler, Chair","favorable recommendation on H.B. 366 , UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston. Todd Weiler, Chair Mr. President: March 5, 2020 The Natural Resources, Agriculture, and Environment Committee reports a",2026-06-11T19:43:26
real_candidate_00010,2020,10,Unknown,Public Concern / Needs Review,00003553.txt,archive/extracted_text/legacy/00003553.txt,23650,needs_human_review,"Mr. President: March 5, 2020","PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston. Todd Weiler, Chair Mr. President: March 5, 2020 The Natural Resources, Agriculture, and Environment Committee reports a favorable recommendation on S.B. 239 , REFINERY SALES TAX",2026-06-11T19:43:26
real_candidate_00011,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,21364,needs_human_review,"UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT,","recommends 1st Sub. H.B. 158, DA TA PRIV ACY AMENDMENTS; and The Judiciary Committee reports a favorable recommendation on H.B. 366, UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston; and Day 32 637 Friday, February 28, 2020",2026-06-11T19:43:27
real_candidate_00012,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,21365,needs_human_review,by Representative N. K. Thurston; and,"The Judiciary Committee reports a favorable recommendation on H.B. 366, UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston; and Day 32 637 Friday, February 28, 2020 The Judiciary Committee reports a favorable recommendation on S.B. 34,",2026-06-11T19:43:27
real_candidate_00013,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,21366,needs_human_review,"Day 32 637 Friday, February 28, 2020","UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. K. Thurston; and Day 32 637 Friday, February 28, 2020 The Judiciary Committee reports a favorable recommendation on S.B. 34, SEX OFFENDER REGISTRY AMENDMENTS, by Senator T. Weiler, with the",2026-06-11T19:43:27
real_candidate_00014,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,36708,needs_human_review,"FOR ADA COMPLAINTS ACT, by Representative N. Thurston, which has been","and it is transmitted for the signature of the Speaker; and The Senate passed, H.B. 366, UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. Thurston, which has been signed by the President and it is transmitted for the signature of the Speaker; and Day 45 1079 Thursday, March 12, 2020",2026-06-11T19:43:28
real_candidate_00015,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,36709,needs_human_review,signed by the President and it is transmitted for the signature of the Speaker; and,"The Senate passed, H.B. 366, UTAH ALTERNATIVE DISPUTE PROCESS FOR ADA COMPLAINTS ACT, by Representative N. Thurston, which has been signed by the President and it is transmitted for the signature of the Speaker; and Day 45 1079 Thursday, March 12, 2020 The President of the Senate has signed 1st Sub. H.B. 436 , HEALTH AND",2026-06-11T19:43:28
real_candidate_00016,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,36710,needs_human_review,"Day 45 1079 Thursday, March 12, 2020","FOR ADA COMPLAINTS ACT, by Representative N. Thurston, which has been signed by the President and it is transmitted for the signature of the Speaker; and Day 45 1079 Thursday, March 12, 2020 The President of the Senate has signed 1st Sub. H.B. 436 , HEALTH AND HUMAN SERVICES AMENDMENTS, by Representative J. Dunnigan, and it is",2026-06-11T19:43:28
real_candidate_00017,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,48101,needs_human_review,Effective Date:  5/12/2020,HB 365 Child Abuse and Endangerment Amendments C. Watkins Governor Signed on 3/24/2020 Effective Date:  5/12/2020 HB 366 Utah Alternative Dispute Process for ADA Complaints Act N. Thurston,2026-06-11T19:43:28
real_candidate_00018,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,48102,needs_human_review,HB 366 Utah Alternative Dispute Process for ADA,Governor Signed on 3/24/2020 Effective Date:  5/12/2020 HB 366 Utah Alternative Dispute Process for ADA Complaints Act N. Thurston Governor Signed on 3/24/2020,2026-06-11T19:43:28
real_candidate_00019,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,48103,needs_human_review,Complaints Act N. Thurston,Effective Date:  5/12/2020 HB 366 Utah Alternative Dispute Process for ADA Complaints Act N. Thurston Governor Signed on 3/24/2020 Effective Date:  5/12/2020,2026-06-11T19:43:28
real_candidate_00020,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,48104,needs_human_review,Governor Signed on 3/24/2020,HB 366 Utah Alternative Dispute Process for ADA Complaints Act N. Thurston Governor Signed on 3/24/2020 Effective Date:  5/12/2020 HB 367 Criminal Nonsupport Amendments K. Lisonbee,2026-06-11T19:43:28
real_candidate_00021,2020,10,Unknown,Public Concern / Needs Review,00003554.txt,archive/extracted_text/legacy/00003554.txt,48105,needs_human_review,Effective Date:  5/12/2020,Complaints Act N. Thurston Governor Signed on 3/24/2020 Effective Date:  5/12/2020 HB 367 Criminal Nonsupport Amendments K. Lisonbee Governor Signed on 3/28/2020,2026-06-11T19:43:28
real_candidate_00328,2020,10,Duchesne,Public Concern / Needs Review,January-8-2020.txt,archive/extracted_text/legacy/January-8-2020.txt,42,needs_human_review,,"A. Request by Jefferie VanAusdal for a Conditional Use Permit to maintain a junk yard for personal use at 5028 W 940 South in the Roosevelt area. Mr. Hyde referred the commission to their packets, some site photos of the applicant’s property and a timeline from the fall of 2001 to the present time of various complaints and",2026-06-11T19:44:45
real_candidate_00100,2019,19,Unknown,Dust / PM / Gravel,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,199,needs_human_review,,"by the Community Development Director, unless noise complaints are received. 2. The Owners or their authorized agents shall reclaim the property in accordance with the county’s “Material Pit Finishing Standards” and protect the public from any",2026-06-11T19:44:25
real_candidate_00103,2019,18,Unknown,Public Concern / Needs Review,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,242,needs_human_review,complaints are received.,"they are isolated. Mr. Hyde stated that crushing would be limited to the hours stated in condition 1 (b) but that other operations would be permitted beyond these hours if no complaints are received. Mr. Hyde stated he received an email from Ben Henderson, the Public Works Director",2026-06-11T19:44:25
real_candidate_00104,2019,18,Unknown,Public Concern / Needs Review,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,243,needs_human_review,,"condition 1 (b) but that other operations would be permitted beyond these hours if no complaints are received. Mr. Hyde stated he received an email from Ben Henderson, the Public Works Director that stated they will not allow use of 4000 South as an access. Instead they must use",2026-06-11T19:44:25
real_candidate_00105,2019,18,Unknown,Public Concern / Needs Review,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,244,needs_human_review,"Mr. Hyde stated he received an email from Ben Henderson, the Public Works Director","complaints are received. Mr. Hyde stated he received an email from Ben Henderson, the Public Works Director that stated they will not allow use of 4000 South as an access. Instead they must use 9000 west going north to the Ioka Lane.",2026-06-11T19:44:25
real_candidate_00097,2019,15,Unknown,Dust / PM / Gravel,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,196,needs_human_review,Operations other than crushing may occur beyond those hours if approved,"crusher operation:  (7:00 AM to 9:30 PM on weekdays, 8:00 AM to 9:30 PM on Saturdays and 9:00 AM to 9:30 PM on Sundays and holidays). Operations other than crushing may occur beyond those hours if approved by the Community Development Director, unless noise complaints are received.",2026-06-11T19:44:25
real_candidate_00098,2019,15,Unknown,Noise / Vibration,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,197,needs_human_review,"by the Community Development Director, unless noise complaints are","on Saturdays and 9:00 AM to 9:30 PM on Sundays and holidays). Operations other than crushing may occur beyond those hours if approved by the Community Development Director, unless noise complaints are received.",2026-06-11T19:44:25
real_candidate_00099,2019,15,Unknown,Noise / Vibration,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,198,needs_human_review,received.,"Operations other than crushing may occur beyond those hours if approved by the Community Development Director, unless noise complaints are received. 2. The Owners or their authorized agents shall reclaim the property in accordance with",2026-06-11T19:44:25
real_candidate_00101,2019,14,Unknown,Public Concern / Needs Review,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,240,needs_human_review,they are isolated. Mr. Hyde stated that crushing would be limited to the hours stated in,Commissioner Wells asked Mr. Hyde if they would be able to run 24 hours a day since they are isolated. Mr. Hyde stated that crushing would be limited to the hours stated in condition 1 (b) but that other operations would be permitted beyond these hours if no complaints are received.,2026-06-11T19:44:25
real_candidate_00102,2019,14,Unknown,Public Concern / Needs Review,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,241,needs_human_review,condition 1 (b) but that other operations would be permitted beyond these hours if no,Commissioner Wells asked Mr. Hyde if they would be able to run 24 hours a day since they are isolated. Mr. Hyde stated that crushing would be limited to the hours stated in condition 1 (b) but that other operations would be permitted beyond these hours if no complaints are received.,2026-06-11T19:44:25
real_candidate_00096,2019,13,Unknown,Dust / PM / Gravel,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,195,needs_human_review,on Saturdays and 9:00 AM to 9:30 PM on Sundays and holidays).,"b. Owners and their authorized agents shall comply with the following hours of crusher operation:  (7:00 AM to 9:30 PM on weekdays, 8:00 AM to 9:30 PM on Saturdays and 9:00 AM to 9:30 PM on Sundays and holidays). Operations other than crushing may occur beyond those hours if approved by the Community Development Director, unless noise complaints are",2026-06-11T19:44:25
real_candidate_00106,2019,10,Unknown,Air Quality / Odor / H2S,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,252,needs_human_review,help during this process and stated Jim Taylor is the property owner and he has waived,"Justin Robb, applicant and owner/operator of CKC Asphalt, thanked Mr. Hyde for his help during this process and stated Jim Taylor is the property owner and he has waived the bonding requirements. They are working with TriCounty Health for the dust control plan and the DEQ for the portable crusher and air quality permits.",2026-06-11T19:44:25
real_candidate_00107,2019,10,Unknown,Air Quality / Odor / H2S,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,253,needs_human_review,the bonding requirements. They are working with TriCounty Health for the dust control,"Justin Robb, applicant and owner/operator of CKC Asphalt, thanked Mr. Hyde for his help during this process and stated Jim Taylor is the property owner and he has waived the bonding requirements. They are working with TriCounty Health for the dust control plan and the DEQ for the portable crusher and air quality permits.",2026-06-11T19:44:25
real_candidate_00108,2019,10,Unknown,Air Quality / Odor / H2S,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,254,needs_human_review,plan and the DEQ for the portable crusher and air quality permits.,help during this process and stated Jim Taylor is the property owner and he has waived the bonding requirements. They are working with TriCounty Health for the dust control plan and the DEQ for the portable crusher and air quality permits. Mr. Robb stated they have met with the Ute Tribe about the access issues and are,2026-06-11T19:44:25
real_candidate_00060,2018,20,Unknown,Dust / PM / Gravel,04-04-18.txt,archive/extracted_text/legacy/04-04-18.txt,230,needs_human_review,6,"opposition of the applicant’s request to speak. 6 Roger Clayburn, an adjoining property owner, stated he was not opposed to the gravel pit, but he is concerned about the noise and dust. They already have the Burdick pit",2026-06-11T19:44:23
real_candidate_00061,2018,20,Unknown,Dust / PM / Gravel,04-04-18.txt,archive/extracted_text/legacy/04-04-18.txt,231,needs_human_review,"Roger Clayburn, an adjoining property owner, stated he was not opposed to the gravel","6 Roger Clayburn, an adjoining property owner, stated he was not opposed to the gravel pit, but he is concerned about the noise and dust. They already have the Burdick pit next door and there is always dust on the alfalfa that effects the farming season, along",2026-06-11T19:44:23
real_candidate_00062,2018,20,Unknown,Dust / PM / Gravel,04-04-18.txt,archive/extracted_text/legacy/04-04-18.txt,232,needs_human_review,"pit, but he is concerned about the noise and dust. They already have the Burdick pit","6 Roger Clayburn, an adjoining property owner, stated he was not opposed to the gravel pit, but he is concerned about the noise and dust. They already have the Burdick pit next door and there is always dust on the alfalfa that effects the farming season, along with the long hours they work and noise from the equipment. Mr Clayburn suggested",2026-06-11T19:44:23
real_candidate_00063,2018,20,Unknown,Dust / PM / Gravel,04-04-18.txt,archive/extracted_text/legacy/04-04-18.txt,233,needs_human_review,"next door and there is always dust on the alfalfa that effects the farming season, along","Roger Clayburn, an adjoining property owner, stated he was not opposed to the gravel pit, but he is concerned about the noise and dust. They already have the Burdick pit next door and there is always dust on the alfalfa that effects the farming season, along with the long hours they work and noise from the equipment. Mr Clayburn suggested their hours be from 7 am to 7 pm and allow the neighbors some quiet time.",2026-06-11T19:44:23
real_candidate_00091,2018,20,Unknown,Public Concern / Needs Review,09-05-18.txt,archive/extracted_text/legacy/09-05-18.txt,241,needs_human_review,the audience.,"Chairman Giles asked if there were any other comments or concerns from anyone in the audience. Travis Fitzgerald, an adjoining property owner stated his concerns about the power",2026-06-11T19:44:25
real_candidate_00092,2018,20,Unknown,Public Concern / Needs Review,09-05-18.txt,archive/extracted_text/legacy/09-05-18.txt,242,needs_human_review,,"Chairman Giles asked if there were any other comments or concerns from anyone in the audience. Travis Fitzgerald, an adjoining property owner stated his concerns about the power lines and easement that are in place, the property values and ultimately the safety for",2026-06-11T19:44:25
